"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","654","checkWebDriverPrivacy","Surefire suite","Tue Jun 24 21:39:03 GMT 2025","passed","Tue Jun 24 21:39:04 GMT 2025","tests.SwapTest","Surefire test","tests.SwapTest","checkWebDriverPrivacy"
"","23042","checkSwap","Surefire suite","Tue Jun 24 21:38:39 GMT 2025","broken","Tue Jun 24 21:39:02 GMT 2025","tests.SwapTest","Surefire test","tests.SwapTest","checkSwap"
