"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17422","checkSwap","Surefire suite","Tue Jun 24 20:25:14 GMT 2025","broken","Tue Jun 24 20:25:31 GMT 2025","tests.SwapTest","Surefire test","tests.SwapTest","checkSwap"
"","457","checkWebDriverPrivacy","Surefire suite","Tue Jun 24 20:25:33 GMT 2025","passed","Tue Jun 24 20:25:33 GMT 2025","tests.SwapTest","Surefire test","tests.SwapTest","checkWebDriverPrivacy"
