"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","424","checkWebDriverPrivacy","Surefire suite","Tue Jun 24 21:59:19 GMT 2025","passed","Tue Jun 24 21:59:19 GMT 2025","tests.SwapTest","Surefire test","tests.SwapTest","checkWebDriverPrivacy"
"","25100","checkSwap","Surefire suite","Tue Jun 24 21:58:52 GMT 2025","broken","Tue Jun 24 21:59:17 GMT 2025","tests.SwapTest","Surefire test","tests.SwapTest","checkSwap"
